date,series_code,series_name,value,source
2026-03-18,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.01,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-18,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.45,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-19,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.05,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-19,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.44,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-20,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.23,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-20,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.56,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-23,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.17,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-23,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.53,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-24,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.23,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-24,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.59,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-25,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.12,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-25,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.47,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-26,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.22,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-26,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.57,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-27,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.21,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-27,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.58,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-30,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.14,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-30,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.51,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-31,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.09,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-31,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.46,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-01,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.11,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-01,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.5,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-02,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.1,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-02,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.49,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-06,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.09,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-06,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.47,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-07,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.12,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-07,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.49,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-08,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.06,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-08,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.44,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-09,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.07,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-09,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.46,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-10,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.08,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-10,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.47,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-13,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.07,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-13,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.46,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-14,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.04,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-14,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.43,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-15,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.08,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-15,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.47,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-16,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.1,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-16,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.5,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-17,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.04,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-17,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.44,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-20,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.04,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-20,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.44,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-21,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.1,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-21,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.5,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-22,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.1,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-22,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.48,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-23,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.11,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-23,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.48,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-24,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.07,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-24,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.46,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-27,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.11,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-27,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.5,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-28,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.14,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-28,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.51,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-29,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.26,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-29,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.6,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-30,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.2,Bank of Canada Valet API group: bond_yields_benchmark
2026-04-30,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.56,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-01,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.18,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-01,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.53,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-04,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.27,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-04,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.62,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-05,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.26,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-05,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.6,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-06,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.15,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-06,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.51,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-07,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.18,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-07,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.53,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-08,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.12,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-08,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.47,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-11,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.19,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-11,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.54,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-12,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.24,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-12,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.59,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-13,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.23,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-13,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.58,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-14,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.22,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-14,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.56,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-15,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.36,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-15,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.7,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-19,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.35,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-19,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.7,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-20,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.23,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-20,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.58,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-21,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.19,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-21,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.54,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-22,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.2,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-22,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.53,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-25,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.11,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-25,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.46,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-26,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.12,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-26,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.47,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-27,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.14,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-27,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.47,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-28,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.1,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-28,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.44,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-29,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.05,Bank of Canada Valet API group: bond_yields_benchmark
2026-05-29,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.41,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-01,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.08,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-01,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.43,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-02,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.07,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-02,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.41,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-03,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.08,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-03,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.43,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-04,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.08,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-04,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.43,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-05,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.14,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-05,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.48,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-08,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.18,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-08,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.53,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-09,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.15,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-09,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.49,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-10,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.13,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-10,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.49,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-11,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.05,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-11,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.41,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-12,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.04,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-12,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.4,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-15,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.04,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-15,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.41,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-16,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.03,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-16,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.38,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-17,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.08,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-17,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.42,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-18,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.04,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-18,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.38,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-19,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.04,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-19,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.39,Bank of Canada Valet API group: bond_yields_benchmark
2026-06-22,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.09,Bank of Canada Valet API group: bond_yields_benchmark
